Territorio,Año,Fuente_Renta,Fuente_Renta_Code,Porcentaje
Puntagorda,2016,Otros ingresos,OTROS_INGRESOS,15.8
Puntagorda,2017,Otros ingresos,OTROS_INGRESOS,18.5
Puntagorda,2018,Otros ingresos,OTROS_INGRESOS,19.2
Puntagorda,2019,Otros ingresos,OTROS_INGRESOS,17.6
Puntagorda,2020,Otros ingresos,OTROS_INGRESOS,16.2
Puntagorda,2021,Otros ingresos,OTROS_INGRESOS,16.6
Puntagorda,2022,Otros ingresos,OTROS_INGRESOS,16.9
Puntagorda,2023,Otros ingresos,OTROS_INGRESOS,19.8
Puntagorda,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.1
Puntagorda,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.9
Puntagorda,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Puntagorda,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.3
Puntagorda,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Puntagorda,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Puntagorda,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.8
Puntagorda,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.9
Puntagorda,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.8
Puntagorda,2015,Pensiones,PENSIONES,22.4
Puntagorda,2016,Pensiones,PENSIONES,22.5
Puntagorda,2017,Pensiones,PENSIONES,20.7
Puntagorda,2018,Pensiones,PENSIONES,20.8
Puntagorda,2019,Pensiones,PENSIONES,20.0
Puntagorda,2020,Pensiones,PENSIONES,20.6
Puntagorda,2021,Pensiones,PENSIONES,20.7
Puntagorda,2022,Pensiones,PENSIONES,19.7
Puntagorda,2023,Pensiones,PENSIONES,20.3
Puntagorda,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.3
Puntagorda,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.4
Puntagorda,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3
Puntagorda,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7
Puntagorda,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
Puntagorda,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.7
Puntagorda,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.7
Puntagorda,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9
Puntagorda,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4
Puntallana,2015,Sueldos y salarios,SUELDOS_SALARIOS,57.1
Puntallana,2016,Sueldos y salarios,SUELDOS_SALARIOS,57.8
Puntallana,2017,Sueldos y salarios,SUELDOS_SALARIOS,57.5
Puntallana,2018,Sueldos y salarios,SUELDOS_SALARIOS,57.3
Puntallana,2019,Sueldos y salarios,SUELDOS_SALARIOS,59.2
Puntallana,2020,Sueldos y salarios,SUELDOS_SALARIOS,57.0
Puntallana,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.0
Puntallana,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.9
Puntallana,2023,Sueldos y salarios,SUELDOS_SALARIOS,59.1
Puntallana,2015,Otros ingresos,OTROS_INGRESOS,13.8
Puntallana,2016,Otros ingresos,OTROS_INGRESOS,13.7
Puntallana,2017,Otros ingresos,OTROS_INGRESOS,13.6
Puntallana,2018,Otros ingresos,OTROS_INGRESOS,14.9
Puntallana,2019,Otros ingresos,OTROS_INGRESOS,13.6
Puntallana,2020,Otros ingresos,OTROS_INGRESOS,13.5
Puntallana,2021,Otros ingresos,OTROS_INGRESOS,13.7
Puntallana,2022,Otros ingresos,OTROS_INGRESOS,14.3
Puntallana,2023,Otros ingresos,OTROS_INGRESOS,14.5
Puntallana,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Puntallana,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Puntallana,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.3
Puntallana,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.9
Puntallana,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Puntallana,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.8
Puntallana,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Puntallana,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Puntallana,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Puntallana,2015,Pensiones,PENSIONES,22.2
Puntallana,2016,Pensiones,PENSIONES,22.0
Puntallana,2017,Pensiones,PENSIONES,22.7
Puntallana,2018,Pensiones,PENSIONES,21.4
Puntallana,2019,Pensiones,PENSIONES,21.0
Puntallana,2020,Pensiones,PENSIONES,20.7
Puntallana,2021,Pensiones,PENSIONES,21.2
Puntallana,2022,Pensiones,PENSIONES,20.9
Puntallana,2023,Pensiones,PENSIONES,20.8
Puntallana,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
Puntallana,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
Puntallana,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
Puntallana,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Puntallana,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Puntallana,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.1
Puntallana,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6
Puntallana,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Puntallana,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2
San Andrés Y Sauces,2015,Sueldos y salarios,SUELDOS_SALARIOS,51.6
San Andrés Y Sauces,2016,Sueldos y salarios,SUELDOS_SALARIOS,52.8
San Andrés Y Sauces,2017,Sueldos y salarios,SUELDOS_SALARIOS,52.2
San Andrés Y Sauces,2018,Sueldos y salarios,SUELDOS_SALARIOS,50.3
San Andrés Y Sauces,2019,Sueldos y salarios,SUELDOS_SALARIOS,53.2
San Andrés Y Sauces,2020,Sueldos y salarios,SUELDOS_SALARIOS,50.7
San Andrés Y Sauces,2021,Sueldos y salarios,SUELDOS_SALARIOS,51.9
San Andrés Y Sauces,2022,Sueldos y salarios,SUELDOS_SALARIOS,52.8
San Andrés Y Sauces,2023,Sueldos y salarios,SUELDOS_SALARIOS,52.7
San Andrés Y Sauces,2015,Otros ingresos,OTROS_INGRESOS,17.1
San Andrés Y Sauces,2016,Otros ingresos,OTROS_INGRESOS,17.5
San Andrés Y Sauces,2017,Otros ingresos,OTROS_INGRESOS,18.5
San Andrés Y Sauces,2018,Otros ingresos,OTROS_INGRESOS,21.6
San Andrés Y Sauces,2019,Otros ingresos,OTROS_INGRESOS,17.8
San Andrés Y Sauces,2020,Otros ingresos,OTROS_INGRESOS,18.0
San Andrés Y Sauces,2021,Otros ingresos,OTROS_INGRESOS,19.0
San Andrés Y Sauces,2022,Otros ingresos,OTROS_INGRESOS,18.3
San Andrés Y Sauces,2023,Otros ingresos,OTROS_INGRESOS,18.2
San Andrés Y Sauces,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.5
San Andrés Y Sauces,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.2
San Andrés Y Sauces,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.5
San Andrés Y Sauces,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.7
San Andrés Y Sauces,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.6
San Andrés Y Sauces,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.9
San Andrés Y Sauces,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.8
San Andrés Y Sauces,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.9
San Andrés Y Sauces,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.1
San Andrés Y Sauces,2015,Pensiones,PENSIONES,25.0
San Andrés Y Sauces,2016,Pensiones,PENSIONES,24.1
San Andrés Y Sauces,2017,Pensiones,PENSIONES,23.5
San Andrés Y Sauces,2018,Pensiones,PENSIONES,22.1
San Andrés Y Sauces,2019,Pensiones,PENSIONES,23.1
San Andrés Y Sauces,2020,Pensiones,PENSIONES,23.5
San Andrés Y Sauces,2021,Pensiones,PENSIONES,22.5
San Andrés Y Sauces,2022,Pensiones,PENSIONES,23.0
San Andrés Y Sauces,2023,Pensiones,PENSIONES,23.1
San Andrés Y Sauces,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8
San Andrés Y Sauces,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
San Andrés Y Sauces,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3
San Andrés Y Sauces,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3
San Andrés Y Sauces,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3
San Andrés Y Sauces,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9
San Andrés Y Sauces,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7
San Andrés Y Sauces,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.1
San Andrés Y Sauces,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.0
Santa Cruz De La Palma,2015,Sueldos y salarios,SUELDOS_SALARIOS,58.4
Santa Cruz De La Palma,2016,Sueldos y salarios,SUELDOS_SALARIOS,59.0
Santa Cruz De La Palma,2017,Sueldos y salarios,SUELDOS_SALARIOS,58.4
Santa Cruz De La Palma,2018,Sueldos y salarios,SUELDOS_SALARIOS,58.2
Santa Cruz De La Palma,2019,Sueldos y salarios,SUELDOS_SALARIOS,59.2
Santa Cruz De La Palma,2020,Sueldos y salarios,SUELDOS_SALARIOS,56.3
Santa Cruz De La Palma,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.1
Santa Cruz De La Palma,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.8
Santa Cruz De La Palma,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.7
Santa Cruz De La Palma,2015,Otros ingresos,OTROS_INGRESOS,10.5
Santa Cruz De La Palma,2016,Otros ingresos,OTROS_INGRESOS,10.6
Santa Cruz De La Palma,2017,Otros ingresos,OTROS_INGRESOS,11.1
Santa Cruz De La Palma,2018,Otros ingresos,OTROS_INGRESOS,11.9
Santa Cruz De La Palma,2019,Otros ingresos,OTROS_INGRESOS,11.5
Santa Cruz De La Palma,2020,Otros ingresos,OTROS_INGRESOS,10.6
Santa Cruz De La Palma,2021,Otros ingresos,OTROS_INGRESOS,11.1
Santa Cruz De La Palma,2022,Otros ingresos,OTROS_INGRESOS,12.1
Santa Cruz De La Palma,2023,Otros ingresos,OTROS_INGRESOS,11.9
Santa Cruz De La Palma,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Santa Cruz De La Palma,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Santa Cruz De La Palma,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Santa Cruz De La Palma,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.1
Santa Cruz De La Palma,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Santa Cruz De La Palma,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Santa Cruz De La Palma,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Santa Cruz De La Palma,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Santa Cruz De La Palma,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Santa Cruz De La Palma,2015,Pensiones,PENSIONES,25.1
Santa Cruz De La Palma,2016,Pensiones,PENSIONES,24.8
Santa Cruz De La Palma,2017,Pensiones,PENSIONES,24.8
Santa Cruz De La Palma,2018,Pensiones,PENSIONES,24.4
Santa Cruz De La Palma,2019,Pensiones,PENSIONES,24.0
Santa Cruz De La Palma,2020,Pensiones,PENSIONES,24.6
Santa Cruz De La Palma,2021,Pensiones,PENSIONES,23.6
Santa Cruz De La Palma,2022,Pensiones,PENSIONES,23.4
Santa Cruz De La Palma,2023,Pensiones,PENSIONES,23.7
Santa Cruz De La Palma,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.3
Santa Cruz De La Palma,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
Santa Cruz De La Palma,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Santa Cruz De La Palma,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Santa Cruz De La Palma,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Santa Cruz De La Palma,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.0
Santa Cruz De La Palma,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4
Santa Cruz De La Palma,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.1
Santa Cruz De La Palma,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2
Tazacorte,2015,Sueldos y salarios,SUELDOS_SALARIOS,50.6
Tazacorte,2016,Sueldos y salarios,SUELDOS_SALARIOS,51.6
Tazacorte,2017,Sueldos y salarios,SUELDOS_SALARIOS,51.4
Tazacorte,2018,Sueldos y salarios,SUELDOS_SALARIOS,51.3
Tazacorte,2019,Sueldos y salarios,SUELDOS_SALARIOS,53.2
Tazacorte,2020,Sueldos y salarios,SUELDOS_SALARIOS,50.6
Tazacorte,2021,Sueldos y salarios,SUELDOS_SALARIOS,51.1
Tazacorte,2022,Sueldos y salarios,SUELDOS_SALARIOS,52.6
Tazacorte,2023,Sueldos y salarios,SUELDOS_SALARIOS,51.9
Tazacorte,2015,Otros ingresos,OTROS_INGRESOS,12.9
Tazacorte,2016,Otros ingresos,OTROS_INGRESOS,13.6
Tazacorte,2017,Otros ingresos,OTROS_INGRESOS,15.2
Tazacorte,2018,Otros ingresos,OTROS_INGRESOS,16.1
Tazacorte,2019,Otros ingresos,OTROS_INGRESOS,14.6
Tazacorte,2020,Otros ingresos,OTROS_INGRESOS,12.3
Tazacorte,2021,Otros ingresos,OTROS_INGRESOS,14.3
Tazacorte,2022,Otros ingresos,OTROS_INGRESOS,13.1
Tazacorte,2023,Otros ingresos,OTROS_INGRESOS,16.1
Tazacorte,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.1
Tazacorte,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Tazacorte,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.9
Tazacorte,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Tazacorte,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.3
Tazacorte,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.0
Tazacorte,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.7
Tazacorte,2022,Otras prestaciones,OTRAS_PRESTACIONES,7.3
Tazacorte,2023,Otras prestaciones,OTRAS_PRESTACIONES,5.3
Tazacorte,2015,Pensiones,PENSIONES,27.1
Tazacorte,2016,Pensiones,PENSIONES,25.6
Tazacorte,2017,Pensiones,PENSIONES,24.8
Tazacorte,2018,Pensiones,PENSIONES,24.4
Tazacorte,2019,Pensiones,PENSIONES,24.1
Tazacorte,2020,Pensiones,PENSIONES,25.1
Tazacorte,2021,Pensiones,PENSIONES,23.1
Tazacorte,2022,Pensiones,PENSIONES,21.1
Tazacorte,2023,Pensiones,PENSIONES,21.3
Tazacorte,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.3
Tazacorte,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.8
Tazacorte,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8
Tazacorte,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8
Tazacorte,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8
Tazacorte,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.0
Tazacorte,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.9
Tazacorte,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.9
Tazacorte,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4
Tijarafe,2015,Sueldos y salarios,SUELDOS_SALARIOS,47.3
Tijarafe,2016,Sueldos y salarios,SUELDOS_SALARIOS,47.1
Tijarafe,2017,Sueldos y salarios,SUELDOS_SALARIOS,46.5
Tijarafe,2018,Sueldos y salarios,SUELDOS_SALARIOS,45.5
Tijarafe,2019,Sueldos y salarios,SUELDOS_SALARIOS,47.8
Tijarafe,2020,Sueldos y salarios,SUELDOS_SALARIOS,45.5
Tijarafe,2021,Sueldos y salarios,SUELDOS_SALARIOS,46.7
Tijarafe,2022,Sueldos y salarios,SUELDOS_SALARIOS,48.1
Tijarafe,2023,Sueldos y salarios,SUELDOS_SALARIOS,47.3
Tijarafe,2015,Otros ingresos,OTROS_INGRESOS,20.7
Tijarafe,2016,Otros ingresos,OTROS_INGRESOS,22.0
Tijarafe,2017,Otros ingresos,OTROS_INGRESOS,24.7
Tijarafe,2018,Otros ingresos,OTROS_INGRESOS,26.2
Tijarafe,2019,Otros ingresos,OTROS_INGRESOS,24.2
Tijarafe,2020,Otros ingresos,OTROS_INGRESOS,25.2
Tijarafe,2021,Otros ingresos,OTROS_INGRESOS,25.2
Tijarafe,2022,Otros ingresos,OTROS_INGRESOS,23.6
Tijarafe,2023,Otros ingresos,OTROS_INGRESOS,23.6
Tijarafe,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Tijarafe,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Tijarafe,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Tijarafe,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Tijarafe,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Tijarafe,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Tijarafe,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Tijarafe,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Tijarafe,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Tijarafe,2015,Pensiones,PENSIONES,24.6
Tijarafe,2016,Pensiones,PENSIONES,23.2
Tijarafe,2017,Pensiones,PENSIONES,21.6
Tijarafe,2018,Pensiones,PENSIONES,21.2
Tijarafe,2019,Pensiones,PENSIONES,21.3
Tijarafe,2020,Pensiones,PENSIONES,20.2
Tijarafe,2021,Pensiones,PENSIONES,20.5
Tijarafe,2022,Pensiones,PENSIONES,20.8
Tijarafe,2023,Pensiones,PENSIONES,22.3
Tijarafe,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0
Tijarafe,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2
Tijarafe,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6
Tijarafe,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
Tijarafe,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2
Tijarafe,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.0
Tijarafe,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
Tijarafe,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
Tijarafe,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8
Villa De Mazo,2015,Sueldos y salarios,SUELDOS_SALARIOS,60.8
Villa De Mazo,2016,Sueldos y salarios,SUELDOS_SALARIOS,61.5
Villa De Mazo,2017,Sueldos y salarios,SUELDOS_SALARIOS,63.2
Villa De Mazo,2018,Sueldos y salarios,SUELDOS_SALARIOS,62.9
Villa De Mazo,2019,Sueldos y salarios,SUELDOS_SALARIOS,63.2
Villa De Mazo,2020,Sueldos y salarios,SUELDOS_SALARIOS,59.2
Villa De Mazo,2021,Sueldos y salarios,SUELDOS_SALARIOS,60.2
Villa De Mazo,2022,Sueldos y salarios,SUELDOS_SALARIOS,62.3
Villa De Mazo,2023,Sueldos y salarios,SUELDOS_SALARIOS,61.9
Villa De Mazo,2015,Otros ingresos,OTROS_INGRESOS,11.3
Villa De Mazo,2016,Otros ingresos,OTROS_INGRESOS,11.2
Villa De Mazo,2017,Otros ingresos,OTROS_INGRESOS,11.3
Villa De Mazo,2018,Otros ingresos,OTROS_INGRESOS,11.8
Villa De Mazo,2019,Otros ingresos,OTROS_INGRESOS,10.9
Villa De Mazo,2020,Otros ingresos,OTROS_INGRESOS,10.5
Villa De Mazo,2021,Otros ingresos,OTROS_INGRESOS,12.0
Villa De Mazo,2022,Otros ingresos,OTROS_INGRESOS,12.6
Villa De Mazo,2023,Otros ingresos,OTROS_INGRESOS,12.4
Villa De Mazo,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Villa De Mazo,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.8
Villa De Mazo,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.3
Villa De Mazo,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Villa De Mazo,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Villa De Mazo,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Villa De Mazo,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Villa De Mazo,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.3
Villa De Mazo,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Villa De Mazo,2015,Pensiones,PENSIONES,21.3
Villa De Mazo,2016,Pensiones,PENSIONES,20.8
Villa De Mazo,2017,Pensiones,PENSIONES,19.3
Villa De Mazo,2018,Pensiones,PENSIONES,19.0
Villa De Mazo,2019,Pensiones,PENSIONES,19.6
Villa De Mazo,2020,Pensiones,PENSIONES,20.4
Villa De Mazo,2021,Pensiones,PENSIONES,19.7
Villa De Mazo,2022,Pensiones,PENSIONES,19.3
Villa De Mazo,2023,Pensiones,PENSIONES,19.5
Villa De Mazo,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9
Villa De Mazo,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7
Villa De Mazo,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
Villa De Mazo,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
Villa De Mazo,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
Villa De Mazo,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.4
Villa De Mazo,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.4
Villa De Mazo,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Villa De Mazo,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
El Hierro,2015,Sueldos y salarios,SUELDOS_SALARIOS,61.2
El Hierro,2016,Sueldos y salarios,SUELDOS_SALARIOS,61.0
El Hierro,2017,Sueldos y salarios,SUELDOS_SALARIOS,60.7
El Hierro,2018,Sueldos y salarios,SUELDOS_SALARIOS,60.3
El Hierro,2019,Sueldos y salarios,SUELDOS_SALARIOS,60.7
El Hierro,2020,Sueldos y salarios,SUELDOS_SALARIOS,59.2
El Hierro,2021,Sueldos y salarios,SUELDOS_SALARIOS,60.6
El Hierro,2022,Sueldos y salarios,SUELDOS_SALARIOS,60.4
El Hierro,2023,Sueldos y salarios,SUELDOS_SALARIOS,59.5
El Hierro,2015,Otros ingresos,OTROS_INGRESOS,10.8
El Hierro,2016,Otros ingresos,OTROS_INGRESOS,11.1
El Hierro,2017,Otros ingresos,OTROS_INGRESOS,12.0
El Hierro,2018,Otros ingresos,OTROS_INGRESOS,13.1
El Hierro,2019,Otros ingresos,OTROS_INGRESOS,13.0
El Hierro,2020,Otros ingresos,OTROS_INGRESOS,11.6
El Hierro,2021,Otros ingresos,OTROS_INGRESOS,12.4
El Hierro,2022,Otros ingresos,OTROS_INGRESOS,12.4
El Hierro,2023,Otros ingresos,OTROS_INGRESOS,14.3
El Hierro,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.8
El Hierro,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7
El Hierro,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.3
El Hierro,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4
El Hierro,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.6
El Hierro,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.0
El Hierro,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.8
El Hierro,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.9
El Hierro,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.0
El Hierro,2015,Pensiones,PENSIONES,21.1
El Hierro,2016,Pensiones,PENSIONES,21.0
El Hierro,2017,Pensiones,PENSIONES,20.8
El Hierro,2018,Pensiones,PENSIONES,20.3
El Hierro,2019,Pensiones,PENSIONES,20.3
El Hierro,2020,Pensiones,PENSIONES,20.3
El Hierro,2021,Pensiones,PENSIONES,19.8
El Hierro,2022,Pensiones,PENSIONES,20.6
El Hierro,2023,Pensiones,PENSIONES,19.8
El Hierro,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.1
El Hierro,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2
El Hierro,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.3
El Hierro,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
El Hierro,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5
El Hierro,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.9
El Hierro,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4
El Hierro,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8
El Hierro,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5
Frontera,2015,Sueldos y salarios,SUELDOS_SALARIOS,58.9
Frontera,2016,Sueldos y salarios,SUELDOS_SALARIOS,59.6
Frontera,2017,Sueldos y salarios,SUELDOS_SALARIOS,58.6
Frontera,2018,Sueldos y salarios,SUELDOS_SALARIOS,58.7
Frontera,2019,Sueldos y salarios,SUELDOS_SALARIOS,59.2
Frontera,2020,Sueldos y salarios,SUELDOS_SALARIOS,57.2
Frontera,2021,Sueldos y salarios,SUELDOS_SALARIOS,59.5
Frontera,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.8
Frontera,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.2
Frontera,2015,Otros ingresos,OTROS_INGRESOS,12.2
Frontera,2016,Otros ingresos,OTROS_INGRESOS,11.9
Frontera,2017,Otros ingresos,OTROS_INGRESOS,13.2
Frontera,2018,Otros ingresos,OTROS_INGRESOS,15.6
Frontera,2019,Otros ingresos,OTROS_INGRESOS,14.9
Frontera,2020,Otros ingresos,OTROS_INGRESOS,12.6
Frontera,2021,Otros ingresos,OTROS_INGRESOS,14.6
Frontera,2022,Otros ingresos,OTROS_INGRESOS,14.5
Frontera,2023,Otros ingresos,OTROS_INGRESOS,15.8
Frontera,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Frontera,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.3
Frontera,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.2
Frontera,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.0
Frontera,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.7
