TERRITORIO	TIME_PERIOD	MEDIDAS	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
Puntagorda	2020	Pensiones	20.6		
Puntagorda	2019	Pensiones	20		
Puntagorda	2018	Pensiones	20.8		
Puntagorda	2017	Pensiones	20.7		
Puntagorda	2016	Pensiones	22.5		
Puntagorda	2015	Pensiones	22.4		
Puntagorda	2023	Prestaciones por desempleo	3.4		
Puntagorda	2022	Prestaciones por desempleo	3.9		
Puntagorda	2021	Prestaciones por desempleo	5.7		
Puntagorda	2020	Prestaciones por desempleo	7.7		
Puntagorda	2019	Prestaciones por desempleo	3.8		
Puntagorda	2018	Prestaciones por desempleo	3.7		
Puntagorda	2017	Prestaciones por desempleo	4.3		
Puntagorda	2016	Prestaciones por desempleo	4.4		
Puntagorda	2015	Prestaciones por desempleo	5.3		
Puntagorda	2023	Otras prestaciones	3.8		
Puntagorda	2022	Otras prestaciones	3.9		
Puntagorda	2021	Otras prestaciones	3.8		
Puntagorda	2020	Otras prestaciones	3.5		
Puntagorda	2019	Otras prestaciones	2.7		
Puntagorda	2018	Otras prestaciones	3.3		
Puntagorda	2017	Otras prestaciones	3		
Puntagorda	2016	Otras prestaciones	2.9		
Puntagorda	2015	Otras prestaciones	3.1		
Puntagorda	2023	Otros ingresos	19.8		
Puntagorda	2022	Otros ingresos	16.9		
Puntagorda	2021	Otros ingresos	16.6		
Puntagorda	2020	Otros ingresos	16.2		
Puntagorda	2019	Otros ingresos	17.6		
Puntagorda	2018	Otros ingresos	19.2		
Puntagorda	2017	Otros ingresos	18.5		
Puntagorda	2016	Otros ingresos	15.8		
Puntagorda	2015	Otros ingresos	15.9		
Puntallana	2023	Sueldos y salarios	59.1		
Puntallana	2022	Sueldos y salarios	58.9		
Puntallana	2021	Sueldos y salarios	58		
Puntallana	2020	Sueldos y salarios	57		
Puntallana	2019	Sueldos y salarios	59.2		
Puntallana	2018	Sueldos y salarios	57.3		
Puntallana	2017	Sueldos y salarios	57.5		
Puntallana	2016	Sueldos y salarios	57.8		
Puntallana	2015	Sueldos y salarios	57.1		
Puntallana	2023	Pensiones	20.8		
Puntallana	2022	Pensiones	20.9		
Puntallana	2021	Pensiones	21.2		
Puntallana	2020	Pensiones	20.7		
Puntallana	2019	Pensiones	21		
Puntallana	2018	Pensiones	21.4		
Puntallana	2017	Pensiones	22.7		
Puntallana	2016	Pensiones	22		
Puntallana	2015	Pensiones	22.2		
Puntallana	2023	Prestaciones por desempleo	2.2		
Puntallana	2022	Prestaciones por desempleo	2.4		
Puntallana	2021	Prestaciones por desempleo	3.6		
Puntallana	2020	Prestaciones por desempleo	5.1		
Puntallana	2019	Prestaciones por desempleo	2.6		
Puntallana	2018	Prestaciones por desempleo	2.6		
Puntallana	2017	Prestaciones por desempleo	2.9		
Puntallana	2016	Prestaciones por desempleo	3.5		
Puntallana	2015	Prestaciones por desempleo	3.8		
Puntallana	2023	Otras prestaciones	3.5		
Puntallana	2022	Otras prestaciones	3.5		
Puntallana	2021	Otras prestaciones	3.6		
Puntallana	2020	Otras prestaciones	3.8		
Puntallana	2019	Otras prestaciones	3.6		
Puntallana	2018	Otras prestaciones	3.9		
Puntallana	2017	Otras prestaciones	3.3		
Puntallana	2016	Otras prestaciones	3		
Puntallana	2015	Otras prestaciones	3.2		
Puntallana	2023	Otros ingresos	14.5		
Puntallana	2022	Otros ingresos	14.3		
Puntallana	2021	Otros ingresos	13.7		
Puntallana	2020	Otros ingresos	13.5		
Puntallana	2019	Otros ingresos	13.6		
Puntallana	2018	Otros ingresos	14.9		
Puntallana	2017	Otros ingresos	13.6		
Puntallana	2016	Otros ingresos	13.7		
Puntallana	2015	Otros ingresos	13.8		
San Andrés y Sauces	2023	Sueldos y salarios	52.7		
San Andrés y Sauces	2022	Sueldos y salarios	52.8		
San Andrés y Sauces	2021	Sueldos y salarios	51.9		
San Andrés y Sauces	2020	Sueldos y salarios	50.7		
San Andrés y Sauces	2019	Sueldos y salarios	53.2		
San Andrés y Sauces	2018	Sueldos y salarios	50.3		
San Andrés y Sauces	2017	Sueldos y salarios	52.2		
San Andrés y Sauces	2016	Sueldos y salarios	52.8		
San Andrés y Sauces	2015	Sueldos y salarios	51.6		
San Andrés y Sauces	2023	Pensiones	23.1		
San Andrés y Sauces	2022	Pensiones	23		
San Andrés y Sauces	2021	Pensiones	22.5		
San Andrés y Sauces	2020	Pensiones	23.5		
San Andrés y Sauces	2019	Pensiones	23.1		
San Andrés y Sauces	2018	Pensiones	22.1		
San Andrés y Sauces	2017	Pensiones	23.5		
San Andrés y Sauces	2016	Pensiones	24.1		
San Andrés y Sauces	2015	Pensiones	25		
San Andrés y Sauces	2023	Prestaciones por desempleo	2		
San Andrés y Sauces	2022	Prestaciones por desempleo	2.1		
San Andrés y Sauces	2021	Prestaciones por desempleo	2.7		
San Andrés y Sauces	2020	Prestaciones por desempleo	3.9		
San Andrés y Sauces	2019	Prestaciones por desempleo	2.3		
San Andrés y Sauces	2018	Prestaciones por desempleo	2.3		
San Andrés y Sauces	2017	Prestaciones por desempleo	2.3		
San Andrés y Sauces	2016	Prestaciones por desempleo	2.4		
San Andrés y Sauces	2015	Prestaciones por desempleo	2.8		
San Andrés y Sauces	2023	Otras prestaciones	4.1		
San Andrés y Sauces	2022	Otras prestaciones	3.9		
San Andrés y Sauces	2021	Otras prestaciones	3.8		
San Andrés y Sauces	2020	Otras prestaciones	3.9		
San Andrés y Sauces	2019	Otras prestaciones	3.6		
San Andrés y Sauces	2018	Otras prestaciones	3.7		
San Andrés y Sauces	2017	Otras prestaciones	3.5		
San Andrés y Sauces	2016	Otras prestaciones	3.2		
San Andrés y Sauces	2015	Otras prestaciones	3.5		
San Andrés y Sauces	2023	Otros ingresos	18.2		
San Andrés y Sauces	2022	Otros ingresos	18.3		
San Andrés y Sauces	2021	Otros ingresos	19		
San Andrés y Sauces	2020	Otros ingresos	18		
San Andrés y Sauces	2019	Otros ingresos	17.8		
San Andrés y Sauces	2018	Otros ingresos	21.6		
San Andrés y Sauces	2017	Otros ingresos	18.5		
San Andrés y Sauces	2016	Otros ingresos	17.5		
San Andrés y Sauces	2015	Otros ingresos	17.1		
Santa Cruz de La Palma	2023	Sueldos y salarios	58.7		
Santa Cruz de La Palma	2022	Sueldos y salarios	58.8		
Santa Cruz de La Palma	2021	Sueldos y salarios	58.1		
Santa Cruz de La Palma	2020	Sueldos y salarios	56.3		
Santa Cruz de La Palma	2019	Sueldos y salarios	59.2		
Santa Cruz de La Palma	2018	Sueldos y salarios	58.2		
Santa Cruz de La Palma	2017	Sueldos y salarios	58.4		
Santa Cruz de La Palma	2016	Sueldos y salarios	59		
Santa Cruz de La Palma	2015	Sueldos y salarios	58.4		
Santa Cruz de La Palma	2023	Pensiones	23.7		
Santa Cruz de La Palma	2022	Pensiones	23.4		
Santa Cruz de La Palma	2021	Pensiones	23.6		
Santa Cruz de La Palma	2020	Pensiones	24.6		
Santa Cruz de La Palma	2019	Pensiones	24		
Santa Cruz de La Palma	2018	Pensiones	24.4		
Santa Cruz de La Palma	2017	Pensiones	24.8		
Santa Cruz de La Palma	2016	Pensiones	24.8		
Santa Cruz de La Palma	2015	Pensiones	25.1		
Santa Cruz de La Palma	2023	Prestaciones por desempleo	2.2		
Santa Cruz de La Palma	2022	Prestaciones por desempleo	2.1		
Santa Cruz de La Palma	2021	Prestaciones por desempleo	3.4		
Santa Cruz de La Palma	2020	Prestaciones por desempleo	5		
Santa Cruz de La Palma	2019	Prestaciones por desempleo	2.4		
Santa Cruz de La Palma	2018	Prestaciones por desempleo	2.4		
Santa Cruz de La Palma	2017	Prestaciones por desempleo	2.6		
Santa Cruz de La Palma	2016	Prestaciones por desempleo	3		
Santa Cruz de La Palma	2015	Prestaciones por desempleo	3.3		
Santa Cruz de La Palma	2023	Otras prestaciones	3.6		
Santa Cruz de La Palma	2022	Otras prestaciones	3.6		
Santa Cruz de La Palma	2021	Otras prestaciones	3.7		
Santa Cruz de La Palma	2020	Otras prestaciones	3.5		
Santa Cruz de La Palma	2019	Otras prestaciones	3		
Santa Cruz de La Palma	2018	Otras prestaciones	3.1		
Santa Cruz de La Palma	2017	Otras prestaciones	3.2		
Santa Cruz de La Palma	2016	Otras prestaciones	2.7		
Santa Cruz de La Palma	2015	Otras prestaciones	2.7		
Santa Cruz de La Palma	2023	Otros ingresos	11.9		
Santa Cruz de La Palma	2022	Otros ingresos	12.1		
Santa Cruz de La Palma	2021	Otros ingresos	11.1		
Santa Cruz de La Palma	2020	Otros ingresos	10.6		
Santa Cruz de La Palma	2019	Otros ingresos	11.5		
Santa Cruz de La Palma	2018	Otros ingresos	11.9		
Santa Cruz de La Palma	2017	Otros ingresos	11.1		
Santa Cruz de La Palma	2016	Otros ingresos	10.6		
Santa Cruz de La Palma	2015	Otros ingresos	10.5		
Tazacorte	2023	Sueldos y salarios	51.9		
Tazacorte	2022	Sueldos y salarios	52.6		
Tazacorte	2021	Sueldos y salarios	51.1		
Tazacorte	2020	Sueldos y salarios	50.6		
Tazacorte	2019	Sueldos y salarios	53.2		
Tazacorte	2018	Sueldos y salarios	51.3		
Tazacorte	2017	Sueldos y salarios	51.4		
Tazacorte	2016	Sueldos y salarios	51.6		
Tazacorte	2015	Sueldos y salarios	50.6		
Tazacorte	2023	Pensiones	21.3		
Tazacorte	2022	Pensiones	21.1		
Tazacorte	2021	Pensiones	23.1		
Tazacorte	2020	Pensiones	25.1		
Tazacorte	2019	Pensiones	24.1		
Tazacorte	2018	Pensiones	24.4		
Tazacorte	2017	Pensiones	24.8		
Tazacorte	2016	Pensiones	25.6		
Tazacorte	2015	Pensiones	27.1		
Tazacorte	2023	Prestaciones por desempleo	5.4		
Tazacorte	2022	Prestaciones por desempleo	5.9		
Tazacorte	2021	Prestaciones por desempleo	6.9		
Tazacorte	2020	Prestaciones por desempleo	8		
Tazacorte	2019	Prestaciones por desempleo	4.8		
Tazacorte	2018	Prestaciones por desempleo	4.8		
Tazacorte	2017	Prestaciones por desempleo	4.8		
Tazacorte	2016	Prestaciones por desempleo	5.8		
Tazacorte	2015	Prestaciones por desempleo	6.3		
Tazacorte	2023	Otras prestaciones	5.3		
Tazacorte	2022	Otras prestaciones	7.3		
Tazacorte	2021	Otras prestaciones	4.7		
Tazacorte	2020	Otras prestaciones	4		
Tazacorte	2019	Otras prestaciones	3.3		
Tazacorte	2018	Otras prestaciones	3.4		
Tazacorte	2017	Otras prestaciones	3.9		
Tazacorte	2016	Otras prestaciones	3.4		
Tazacorte	2015	Otras prestaciones	3.1		
Tazacorte	2023	Otros ingresos	16.1		
Tazacorte	2022	Otros ingresos	13.1		
Tazacorte	2021	Otros ingresos	14.3		
Tazacorte	2020	Otros ingresos	12.3		
Tazacorte	2019	Otros ingresos	14.6		
Tazacorte	2018	Otros ingresos	16.1		
Tazacorte	2017	Otros ingresos	15.2		
Tazacorte	2016	Otros ingresos	13.6		
Tazacorte	2015	Otros ingresos	12.9		
Tijarafe	2023	Sueldos y salarios	47.3		
Tijarafe	2022	Sueldos y salarios	48.1		
Tijarafe	2021	Sueldos y salarios	46.7		
Tijarafe	2020	Sueldos y salarios	45.5		
Tijarafe	2019	Sueldos y salarios	47.8		
Tijarafe	2018	Sueldos y salarios	45.5		
Tijarafe	2017	Sueldos y salarios	46.5		
Tijarafe	2016	Sueldos y salarios	47.1		
Tijarafe	2015	Sueldos y salarios	47.3		
Tijarafe	2023	Pensiones	22.3		
Tijarafe	2022	Pensiones	20.8		
Tijarafe	2021	Pensiones	20.5		
Tijarafe	2020	Pensiones	20.2		
Tijarafe	2019	Pensiones	21.3		
Tijarafe	2018	Pensiones	21.2		
Tijarafe	2017	Pensiones	21.6		
Tijarafe	2016	Pensiones	23.2		
Tijarafe	2015	Pensiones	24.6		
Tijarafe	2023	Prestaciones por desempleo	2.8		
Tijarafe	2022	Prestaciones por desempleo	3.5		
Tijarafe	2021	Prestaciones por desempleo	3.8		
Tijarafe	2020	Prestaciones por desempleo	5		
Tijarafe	2019	Prestaciones por desempleo	3.2		
Tijarafe	2018	Prestaciones por desempleo	3.5		
Tijarafe	2017	Prestaciones por desempleo	3.6		
Tijarafe	2016	Prestaciones por desempleo	4.2		
Tijarafe	2015	Prestaciones por desempleo	4		
Tijarafe	2023	Otras prestaciones	4.1		
Tijarafe	2022	Otras prestaciones	4.1		
Tijarafe	2021	Otras prestaciones	3.7		
Tijarafe	2020	Otras prestaciones	4.1		
Tijarafe	2019	Otras prestaciones	3.4		
Tijarafe	2018	Otras prestaciones	3.6		
Tijarafe	2017	Otras prestaciones	3.7		
Tijarafe	2016	Otras prestaciones	3.5		
Tijarafe	2015	Otras prestaciones	3.5		
Tijarafe	2023	Otros ingresos	23.6		
Tijarafe	2022	Otros ingresos	23.6		
Tijarafe	2021	Otros ingresos	25.2		
Tijarafe	2020	Otros ingresos	25.2		
Tijarafe	2019	Otros ingresos	24.2		
Tijarafe	2018	Otros ingresos	26.2		
Tijarafe	2017	Otros ingresos	24.7		
Tijarafe	2016	Otros ingresos	22		
Tijarafe	2015	Otros ingresos	20.7		
Villa de Mazo	2023	Sueldos y salarios	61.9		
Villa de Mazo	2022	Sueldos y salarios	62.3		
Villa de Mazo	2021	Sueldos y salarios	60.2		
Villa de Mazo	2020	Sueldos y salarios	59.2		
Villa de Mazo	2019	Sueldos y salarios	63.2		
Villa de Mazo	2018	Sueldos y salarios	62.9		
Villa de Mazo	2017	Sueldos y salarios	63.2		
Villa de Mazo	2016	Sueldos y salarios	61.5		
Villa de Mazo	2015	Sueldos y salarios	60.8		
Villa de Mazo	2023	Pensiones	19.5		
Villa de Mazo	2022	Pensiones	19.3		
Villa de Mazo	2021	Pensiones	19.7		
Villa de Mazo	2020	Pensiones	20.4		
Villa de Mazo	2019	Pensiones	19.6		
Villa de Mazo	2018	Pensiones	19		
Villa de Mazo	2017	Pensiones	19.3		
Villa de Mazo	2016	Pensiones	20.8		
Villa de Mazo	2015	Pensiones	21.3		
Villa de Mazo	2023	Prestaciones por desempleo	2.6		
Villa de Mazo	2022	Prestaciones por desempleo	2.4		
Villa de Mazo	2021	Prestaciones por desempleo	4.4		
Villa de Mazo	2020	Prestaciones por desempleo	6.4		
Villa de Mazo	2019	Prestaciones por desempleo	2.9		
Villa de Mazo	2018	Prestaciones por desempleo	2.9		
Villa de Mazo	2017	Prestaciones por desempleo	3		
Villa de Mazo	2016	Prestaciones por desempleo	3.7		
Villa de Mazo	2015	Prestaciones por desempleo	3.9		
Villa de Mazo	2023	Otras prestaciones	3.6		
Villa de Mazo	2022	Otras prestaciones	3.3		
Villa de Mazo	2021	Otras prestaciones	3.7		
Villa de Mazo	2020	Otras prestaciones	3.5		
Villa de Mazo	2019	Otras prestaciones	3.4		
Villa de Mazo	2018	Otras prestaciones	3.4		
Villa de Mazo	2017	Otras prestaciones	3.3		
Villa de Mazo	2016	Otras prestaciones	2.8		
Villa de Mazo	2015	Otras prestaciones	2.7		
Villa de Mazo	2023	Otros ingresos	12.4		
Villa de Mazo	2022	Otros ingresos	12.6		
Villa de Mazo	2021	Otros ingresos	12		
Villa de Mazo	2020	Otros ingresos	10.5		
Villa de Mazo	2019	Otros ingresos	10.9		
Villa de Mazo	2018	Otros ingresos	11.8		
Villa de Mazo	2017	Otros ingresos	11.3		
Villa de Mazo	2016	Otros ingresos	11.2		
Villa de Mazo	2015	Otros ingresos	11.3		
El Hierro	2023	Sueldos y salarios	59.5		
El Hierro	2022	Sueldos y salarios	60.4		
El Hierro	2021	Sueldos y salarios	60.6		
El Hierro	2020	Sueldos y salarios	59.2		
El Hierro	2019	Sueldos y salarios	60.7		
El Hierro	2018	Sueldos y salarios	60.3		
El Hierro	2017	Sueldos y salarios	60.7		
El Hierro	2016	Sueldos y salarios	61		
El Hierro	2015	Sueldos y salarios	61.2		
El Hierro	2023	Pensiones	19.8		
El Hierro	2022	Pensiones	20.6		
El Hierro	2021	Pensiones	19.8		
El Hierro	2020	Pensiones	20.3		
El Hierro	2019	Pensiones	20.3		
El Hierro	2018	Pensiones	20.3		
El Hierro	2017	Pensiones	20.8		
El Hierro	2016	Pensiones	21		
El Hierro	2015	Pensiones	21.1		
El Hierro	2023	Prestaciones por desempleo	2.5		
El Hierro	2022	Prestaciones por desempleo	2.8		
El Hierro	2021	Prestaciones por desempleo	3.4		
El Hierro	2020	Prestaciones por desempleo	4.9		
El Hierro	2019	Prestaciones por desempleo	2.5		
El Hierro	2018	Prestaciones por desempleo	2.9		
El Hierro	2017	Prestaciones por desempleo	3.3		
El Hierro	2016	Prestaciones por desempleo	4.2		
El Hierro	2015	Prestaciones por desempleo	4.1		
El Hierro	2023	Otras prestaciones	4		
El Hierro	2022	Otras prestaciones	3.9		
El Hierro	2021	Otras prestaciones	3.8		
El Hierro	2020	Otras prestaciones	4		
El Hierro	2019	Otras prestaciones	3.6		
El Hierro	2018	Otras prestaciones	3.4		
El Hierro	2017	Otras prestaciones	3.3		
El Hierro	2016	Otras prestaciones	2.7		
El Hierro	2015	Otras prestaciones	2.8		
El Hierro	2023	Otros ingresos	14.3		
El Hierro	2022	Otros ingresos	12.4		
El Hierro	2021	Otros ingresos	12.4		
El Hierro	2020	Otros ingresos	11.6		
El Hierro	2019	Otros ingresos	13		
El Hierro	2018	Otros ingresos	13.1		
El Hierro	2017	Otros ingresos	12		
El Hierro	2016	Otros ingresos	11.1		
El Hierro	2015	Otros ingresos	10.8		
Frontera	2023	Sueldos y salarios	58.2		
Frontera	2022	Sueldos y salarios	58.8		
Frontera	2021	Sueldos y salarios	59.5		
Frontera	2020	Sueldos y salarios	57.2		
Frontera	2019	Sueldos y salarios	59.2		
Frontera	2018	Sueldos y salarios	58.7		
Frontera	2017	Sueldos y salarios	58.6		
Frontera	2016	Sueldos y salarios	59.6		
Frontera	2015	Sueldos y salarios	58.9		
Frontera	2023	Pensiones	18.9		
Frontera	2022	Pensiones	19.2		
Frontera	2021	Pensiones	17.9		
Frontera	2020	Pensiones	20.4		
Frontera	2019	Pensiones	19.3		
Frontera	2018	Pensiones	18.3		
Frontera	2017	Pensiones	20.3		
Frontera	2016	Pensiones	20.2		
Frontera	2015	Pensiones	20.6		
Frontera	2023	Prestaciones por desempleo	2.8		
Frontera	2022	Prestaciones por desempleo	3.2		
Frontera	2021	Prestaciones por desempleo	3.9		
Frontera	2020	Prestaciones por desempleo	5.7		
Frontera	2019	Prestaciones por desempleo	2.9		
Frontera	2018	Prestaciones por desempleo	3.5		
Frontera	2017	Prestaciones por desempleo	3.7		
Frontera	2016	Prestaciones por desempleo	4.9		
Frontera	2015	Prestaciones por desempleo	4.9		
Frontera	2023	Otras prestaciones	4.3		
Frontera	2022	Otras prestaciones	4.3		
Frontera	2021	Otras prestaciones	4.1		
Frontera	2020	Otras prestaciones	4.2		
Frontera	2019	Otras prestaciones	3.7		
Frontera	2018	Otras prestaciones	4		
Frontera	2017	Otras prestaciones	4.2		
Frontera	2016	Otras prestaciones	3.3		
Frontera	2015	Otras prestaciones	3.4		
Frontera	2023	Otros ingresos	15.8		
Frontera	2022	Otros ingresos	14.5		
Frontera	2021	Otros ingresos	14.6		
Frontera	2020	Otros ingresos	12.6		
Frontera	2019	Otros ingresos	14.9		
Frontera	2018	Otros ingresos	15.6		
Frontera	2017	Otros ingresos	13.2		
Frontera	2016	Otros ingresos	11.9		
Frontera	2015	Otros ingresos	12.2		
Valverde	2023	Sueldos y salarios	60.5		
Valverde	2022	Sueldos y salarios	61.6		
Valverde	2021	Sueldos y salarios	61.6		
Valverde	2020	Sueldos y salarios	60.8		
Valverde	2019	Sueldos y salarios	62.1		
Valverde	2018	Sueldos y salarios	61.8		
Valverde	2017	Sueldos y salarios	62.7		
Valverde	2016	Sueldos y salarios	62.7		
Valverde	2015	Sueldos y salarios	63.2		
Valverde	2023	Pensiones	20.2		
Valverde	2022	Pensiones	21.4		
Valverde	2021	Pensiones	21		
Valverde	2020	Pensiones	20.3		
Valverde	2019	Pensiones	20.7		
Valverde	2018	Pensiones	21.1		
Valverde	2017	Pensiones	20.7		
Valverde	2016	Pensiones	21.1		
Valverde	2015	Pensiones	21.1		
Valverde	2023	Prestaciones por desempleo	2.1		
Valverde	2022	Prestaciones por desempleo	2.4		
Valverde	2021	Prestaciones por desempleo	3.2		
Valverde	2020	Prestaciones por desempleo	4.3		
Valverde	2019	Prestaciones por desempleo	2.2		
Valverde	2018	Prestaciones por desempleo	2.6		
Valverde	2017	Prestaciones por desempleo	2.9		
Valverde	2016	Prestaciones por desempleo	3.7		
Valverde	2015	Prestaciones por desempleo	3.6		
Valverde	2023	Otras prestaciones	3.9		
Valverde	2022	Otras prestaciones	3.6		
Valverde	2021	Otras prestaciones	3.6		
Valverde	2020	Otras prestaciones	3.9		
Valverde	2019	Otras prestaciones	3.7		
Valverde	2018	Otras prestaciones	3.3		
Valverde	2017	Otras prestaciones	2.8		
Valverde	2016	Otras prestaciones	2.4		
Valverde	2015	Otras prestaciones	2.5		
Valverde	2023	Otros ingresos	13.4		
Valverde	2022	Otros ingresos	11		
Valverde	2021	Otros ingresos	10.7		
Valverde	2020	Otros ingresos	10.7		
Valverde	2019	Otros ingresos	11.4		
Valverde	2018	Otros ingresos	11.3		
Valverde	2017	Otros ingresos	10.9		
Valverde	2016	Otros ingresos	10.2		
Valverde	2015	Otros ingresos	9.6		
El Pinar de El Hierro	2023	Sueldos y salarios	58.9		
El Pinar de El Hierro	2022	Sueldos y salarios	60		
El Pinar de El Hierro	2021	Sueldos y salarios	59.9		
El Pinar de El Hierro	2020	Sueldos y salarios	58		
El Pinar de El Hierro	2019	Sueldos y salarios	59		
El Pinar de El Hierro	2018	Sueldos y salarios	58.8		
El Pinar de El Hierro	2017	Sueldos y salarios	58.6		
El Pinar de El Hierro	2016	Sueldos y salarios	58.3		
El Pinar de El Hierro	2015	Sueldos y salarios	59		
El Pinar de El Hierro	2023	Pensiones	20.7		
El Pinar de El Hierro	2022	Pensiones	20.7		
El Pinar de El Hierro	2021	Pensiones	19.9		
El Pinar de El Hierro	2020	Pensiones	20.3		
El Pinar de El Hierro	2019	Pensiones	20.9		
El Pinar de El Hierro	2018	Pensiones	21.3		
El Pinar de El Hierro	2017	Pensiones	22		
El Pinar de El Hierro	2016	Pensiones	22.2		
El Pinar de El Hierro	2015	Pensiones	22.4		
El Pinar de El Hierro	2023	Prestaciones por desempleo	2.7		
El Pinar de El Hierro	2022	Prestaciones por desempleo	2.8		
El Pinar de El Hierro	2021	Prestaciones por desempleo	3.3		
El Pinar de El Hierro	2020	Prestaciones por desempleo	5.4		
El Pinar de El Hierro	2019	Prestaciones por desempleo	2.7		
El Pinar de El Hierro	2018	Prestaciones por desempleo	2.9		
El Pinar de El Hierro	2017	Prestaciones por desempleo	3.3		
El Pinar de El Hierro	2016	Prestaciones por desempleo	4.7		
El Pinar de El Hierro	2015	Prestaciones por desempleo	4.2		
El Pinar de El Hierro	2023	Otras prestaciones	4		
El Pinar de El Hierro	2022	Otras prestaciones	3.8		
El Pinar de El Hierro	2021	Otras prestaciones	3.5		
El Pinar de El Hierro	2020	Otras prestaciones	3.6		
El Pinar de El Hierro	2019	Otras prestaciones	2.9		
El Pinar de El Hierro	2018	Otras prestaciones	2.8		
El Pinar de El Hierro	2017	Otras prestaciones	3.1		
El Pinar de El Hierro	2016	Otras prestaciones	2.4		
El Pinar de El Hierro	2015	Otras prestaciones	2.3		
El Pinar de El Hierro	2023	Otros ingresos	13.8		
El Pinar de El Hierro	2022	Otros ingresos	12.8		
El Pinar de El Hierro	2021	Otros ingresos	13.4		
El Pinar de El Hierro	2020	Otros ingresos	12.7		
